ProjectId,StudyId,Author,Year,ExperimentID,CohortId,InferredSham,ModelType,ModelID,InterventionType,InterventionID,NumberOfAnimals,OutcomeId,TypeOfOutcomeResult,GreaterIsWorse,OutcomeResult,OutcomeError,ErrorType,TimeInMinute,AnnotatorIdStr,DateTimeCreated,Reconciled,Units,idStr,StageIdStr,StudyLabel,Was the size of the filament used for perforation model reported?,Was the perforation entry point reported?,Were the mice intubated?,Which mouse strain was used?,What are the information on mice sex?,Was the location of perforation reported?,Were any methods to reduce postsurgical pain/stress of mice reported,Was intracranial pressure montitored?,Did they use a sham group?,What was the size of the filament used for perforation model?,How were the mice anaesthetised?,What was the number of mice in untreated control group?,How were the animal housing conditions described?,Were animals with immunodepression used for experiments?,Is SAH grade reported?,Which intravenous anaesthetic was used?,How were the other animal housing conditions described?,Which filament was used for perforation model?,Corresponding authors name,Where was the location of perforation?,What is the age of the mice?,Is the age of the mice reported?,Which other anaesthetical procedure was used?,Which intervention was tested?,Which other filament type was used for perforation model?,How was the weight of the mice?,Were information about mouse sex given?,Corresponding author email,Which inhalative anaesthetic was used?,Was the duration of surgical treatment of perforation reported?,What is the number of mice in the sham group?,Which methods to reduce postsurgical pain/stress of mice were used?,Was the number of mice in the untreated control group reported?,Was the number of mice in the sham group reported?,Mouse strain reported?,How long was the duration of surgical treatment of perforation?,Were information about the weight of the mice given?,Where was the perforation entry point?,ExperimentLabel,Experiment label?,How was the timepoint of outcome assessment specified?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Which type of outcome was assessed?,Greater is worse.,Outcome measure units,Outcome measure error type,Outcome assessment procedure label?,ModelLabel,Disease model induction procedure label?,InterventionLabel,Treatment procedure label?
f526e2e8-f447-497e-91ed-9612ef7806ae,1e244eff-656f-4a3e-b275-5002e5547e76,,2021,56a72f6e-3ebf-4ab4-8fc5-5b3dcb1b95df,d027f360-c063-4a83-bd43-6fcffba46b16,,model,04f09f20-7f2a-4d20-bdda-6526c58ac2c7,intervention control,ca0ad890-4cd4-4a79-a8c9-8562f848ceba,34,08e71ab9-a807-4f66-bac3-15e37c1e5257,mean,TRUE,0,0,sd,4,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-30 10:29:01,FALSE,%,4dd15552-d361-4809-bc11-80499e96fd1f,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,FALSE,FALSE,not reported,TRUE,5-0,Inhalative,34,not reported,yes,TRUE,,,other,Guohua Xi,,3 months,TRUE,, LCN2 KO,monofilament,,TRUE,guohuaxi@umich.edu,5% isoflurane ,FALSE,17,,TRUE,TRUE,TRUE,,FALSE,left internal carotid artery,1,1,,SAH,SAH,34,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,1e244eff-656f-4a3e-b275-5002e5547e76,,2021,f0c334af-735a-437d-a56b-7cc84c423c70,7a086437-b974-47ea-9129-54c274710222,,model,04f09f20-7f2a-4d20-bdda-6526c58ac2c7,intervention control,ca0ad890-4cd4-4a79-a8c9-8562f848ceba,34,d7008380-2da8-461d-bf66-e006e13d2380,mean,TRUE,23.9,20.4,sd,4,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-30 10:29:01,FALSE,no,0d2e19a7-bd0e-462b-8c39-e96dea0bae65,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,FALSE,FALSE,not reported,TRUE,5-0,Inhalative,34,not reported,yes,TRUE,,,other,Guohua Xi,,3 months,TRUE,, LCN2 KO,monofilament,,TRUE,guohuaxi@umich.edu,5% isoflurane ,FALSE,17,,TRUE,TRUE,TRUE,,FALSE,left internal carotid artery,3,3,,3,3,34,SAH Grade,Mean,SAH grade,TRUE,no,SD,SAH Grade,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,1e244eff-656f-4a3e-b275-5002e5547e76,,2021,725f46f7-7200-48fe-85cd-5b96c26d9b2d,b59277eb-1ee3-41ac-bb35-f59af7aa6cd3,,model,04f09f20-7f2a-4d20-bdda-6526c58ac2c7,intervention,893e25b4-3164-4aef-b631-a5e84788df2b,17,d7008380-2da8-461d-bf66-e006e13d2380,mean,TRUE,6.5,3.1,sd,4,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-30 10:29:01,FALSE,no,e3db58f3-c730-4532-a9d0-e4c8246180fa,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,FALSE,FALSE,not reported,TRUE,5-0,Inhalative,34,not reported,yes,TRUE,,,other,Guohua Xi,,3 months,TRUE,, LCN2 KO,monofilament,,TRUE,guohuaxi@umich.edu,5% isoflurane ,FALSE,17,,TRUE,TRUE,TRUE,,FALSE,left internal carotid artery,4,4,,4,4,17,SAH Grade,Mean,SAH grade,TRUE,no,SD,SAH Grade,SAH,SAH,Sham,Sham
f526e2e8-f447-497e-91ed-9612ef7806ae,2ea6da77-9ff3-41a6-9ad5-a46de336416b,,2020,08d59839-9fd5-4aaa-9088-3d5c239656a1,590a570b-ec59-456a-90a3-1e6487247a07,,model,b47b8ab0-d460-484a-84b7-1a8043378f16,intervention control,b0560b10-ea87-4ab1-b4d2-760d3b86e3a2,12,aeeace77-72e1-4f33-85e9-73cb5a17f04a,mean,TRUE,8.33,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-21 13:43:06,FALSE,%,aaa09058-5aa2-466e-9a48-24f7f5e6aca1,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6J,male,FALSE,FALSE,no,TRUE,5-0,Injective,12,not reported,no,TRUE, sodium pentobarbital (40 mg/kg),,uncoated,Guobiao LIANG,,,FALSE,,Melatonin,,22-30 g,TRUE,liangguobiao6708@163.com,,FALSE,24,,TRUE,TRUE,TRUE,,TRUE,ECA,SAH,SAH,,SAH,SAH,12,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,none,none
f526e2e8-f447-497e-91ed-9612ef7806ae,2ea6da77-9ff3-41a6-9ad5-a46de336416b,,2020,21eea20d-021f-48fc-bc65-86a59197d7ef,fee08502-bd80-455d-91f0-5644598c173c,,model control,c257b9d4-5342-447d-af6a-72867f412a74,intervention control,b0560b10-ea87-4ab1-b4d2-760d3b86e3a2,24,aeeace77-72e1-4f33-85e9-73cb5a17f04a,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-21 13:43:06,FALSE,%,552340bd-107e-41a2-a48b-747d1308edb7,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6J,male,FALSE,FALSE,no,TRUE,5-0,Injective,12,not reported,no,TRUE, sodium pentobarbital (40 mg/kg),,uncoated,Guobiao LIANG,,,FALSE,,Melatonin,,22-30 g,TRUE,liangguobiao6708@163.com,,FALSE,24,,TRUE,TRUE,TRUE,,TRUE,ECA,SHAM,SHAM,,SHAM,SHAM,24,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SHAM,SHAM,none,none
f526e2e8-f447-497e-91ed-9612ef7806ae,2f3c1ffb-db00-4396-81d1-2051871f6170,,2019,1b2197a0-9f75-4f89-9907-1914a978b061,053b3337-fc95-4952-a139-bba89d713822,,model,d3805788-9abd-477f-96c5-d64f18651d78,intervention,2362ec13-9980-4241-a461-0a43987bf194,34,d65de2d0-1931-4b48-8063-379f1e5701ab,mean,TRUE,29.4,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-19 17:52:34,FALSE,%,cb8f77f7-16e5-4166-8ed9-79e7732867f0,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6J,male,TRUE,FALSE,not reported,TRUE,5-0 Prolene filament ,Injective,34,not reported,no,TRUE,pentobarbital sodium (50 mg/kg),,uncoated,Yong Jiang,perforate the ACA,adult 8-12 weeks,TRUE,,rotarod latencies,,,TRUE,iangyong@swmu.edu.cn,,FALSE,,,TRUE,FALSE,TRUE,,FALSE,right ECA,SAH 72h mortality,SAH 72h mortality,,SAH,SAH,34,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,none,none
f526e2e8-f447-497e-91ed-9612ef7806ae,2f3c1ffb-db00-4396-81d1-2051871f6170,,2019,42f159b2-932d-40be-840d-710b91cb12ac,3a6aa1c8-7923-4f77-aed9-6ab19db97edc,,model,08a85c7e-b82e-40ef-a696-7fea5e40e9d4,intervention control,8098a83d-baeb-4814-80fb-798d2e230849,34,e3e48d39-5fe5-42fc-9e1a-cf03ba343324,mean,TRUE,29.4,0,sd,72,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-05 10:56:51,FALSE,%,b51ff515-a753-4741-b5e1-bc6924e0aef6,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,TRUE,5-0,Injective,34,not reported,yes,TRUE,injection of pentobarbital sodium(50 mg/kg),,other,Yong Jiang,anterior cerebral artery,8-12 weeks,TRUE,,APOE,Prolene filament,,TRUE,jiangyong@swmu.edu.cn ,,FALSE,,,TRUE,FALSE,TRUE,,FALSE,external carotid artery,3,3,,3,3,34,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,2f3c1ffb-db00-4396-81d1-2051871f6170,,2019,ddddadec-0710-4d9d-bcbe-53e3061c7185,52fbb1e7-2d53-4e6e-bef6-2d24ba198e81,,model,08a85c7e-b82e-40ef-a696-7fea5e40e9d4,intervention,023ae9d1-4194-4a4d-9f17-ba7b9c2a5995,0,e3e48d39-5fe5-42fc-9e1a-cf03ba343324,mean,TRUE,0,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-05 10:56:51,FALSE,%,0252500e-1fbd-481d-82de-b8bc0d832505,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,TRUE,5-0,Injective,34,not reported,yes,TRUE,injection of pentobarbital sodium(50 mg/kg),,other,Yong Jiang,anterior cerebral artery,8-12 weeks,TRUE,,APOE,Prolene filament,,TRUE,jiangyong@swmu.edu.cn ,,FALSE,,,TRUE,FALSE,TRUE,,FALSE,external carotid artery,1,1,,1,1,0,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,Sham,Sham
f526e2e8-f447-497e-91ed-9612ef7806ae,2f3c1ffb-db00-4396-81d1-2051871f6170,,2019,5614117f-1d43-4b94-a567-f5704aeaa425,f35754ff-6e55-4285-a501-563e49325715,,model,08a85c7e-b82e-40ef-a696-7fea5e40e9d4,intervention control,8098a83d-baeb-4814-80fb-798d2e230849,34,e8da08c2-a7ac-42f7-bbbc-5eefb9bd611d,mean,TRUE,12,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-05 10:56:51,FALSE,%,9d58d847-13f0-47a4-9d5f-43b41062829f,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,TRUE,5-0,Injective,34,not reported,yes,TRUE,injection of pentobarbital sodium(50 mg/kg),,other,Yong Jiang,anterior cerebral artery,8-12 weeks,TRUE,,APOE,Prolene filament,,TRUE,jiangyong@swmu.edu.cn ,,FALSE,,,TRUE,FALSE,TRUE,,FALSE,external carotid artery,4,4,,4,4,34,SAH Grade,Mean,SAH grade,TRUE,%,SD,SAH Grade,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,2f3c1ffb-db00-4396-81d1-2051871f6170,,2019,fafc25d1-fff5-4263-8893-f96c45a71cfd,fe7915ed-9b1d-4e67-b905-e152b38e743d,,model,08a85c7e-b82e-40ef-a696-7fea5e40e9d4,intervention,023ae9d1-4194-4a4d-9f17-ba7b9c2a5995,0,e8da08c2-a7ac-42f7-bbbc-5eefb9bd611d,mean,TRUE,0,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-05 10:56:51,FALSE,%,dc03fc58-95fd-43b4-b01a-c2d19e55d5d2,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,not reported,TRUE,5-0,Injective,34,not reported,yes,TRUE,injection of pentobarbital sodium(50 mg/kg),,other,Yong Jiang,anterior cerebral artery,8-12 weeks,TRUE,,APOE,Prolene filament,,TRUE,jiangyong@swmu.edu.cn ,,FALSE,,,TRUE,FALSE,TRUE,,FALSE,external carotid artery,2,2,,2,2,0,SAH Grade,Mean,SAH grade,TRUE,%,SD,SAH Grade,SAH,SAH,Sham,Sham
f526e2e8-f447-497e-91ed-9612ef7806ae,33be5e82-27b6-422f-9318-cdd8bef0fc9b,,2021,0332b294-56af-4a64-a6d9-196777fde95d,8ccaabea-c37f-45eb-a232-5f5c88fca453,,model control,a0fe9b77-b362-4fd0-a5ee-87cd35fd14fc,,,9,49da2b85-d384-41e7-b7f6-d3be2fb869f4,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 14:33:03,FALSE,%,fd50e79c-e7df-44a8-8c74-8278247e9b96,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6 J,male,TRUE,FALSE,no,TRUE,5-0,Injective,,not reported,no,TRUE,ketamine xylazine,,uncoated,Chanannait Paisansathan,the right anterior and middle cerebral artery bifurcation,12 weeks,TRUE,,neurologicalseverity score,,,TRUE,oon@uic.edu,,FALSE,9,,FALSE,TRUE,TRUE,,FALSE,ECA,SHAM,SHAM,,SHAM,SHAM,9,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SHAM,SHAM,,
f526e2e8-f447-497e-91ed-9612ef7806ae,33be5e82-27b6-422f-9318-cdd8bef0fc9b,,2021,be472e66-939d-45b6-b997-90c7663b4c79,d9f2fe15-3b6d-4723-8fac-15f7ec1a97fe,,model,e821a3a4-3fe7-41e1-a3bc-9da89e180c88,,,15,49da2b85-d384-41e7-b7f6-d3be2fb869f4,mean,TRUE,33.33,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 14:33:03,FALSE,%,25d32010-ba7a-4d7a-8146-0aefe0e76252,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,no,C57BL/6 J,male,TRUE,FALSE,no,TRUE,5-0,Injective,,not reported,no,TRUE,ketamine xylazine,,uncoated,Chanannait Paisansathan,the right anterior and middle cerebral artery bifurcation,12 weeks,TRUE,,neurologicalseverity score,,,TRUE,oon@uic.edu,,FALSE,9,,FALSE,TRUE,TRUE,,FALSE,ECA,SAH,SAH,,SAH,SAH,15,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,33be5e82-27b6-422f-9318-cdd8bef0fc9b,,2021,3a61625e-28ce-42e6-8cc0-1d32db2c60f3,088e52d5-8b6b-4a69-b748-dbb8a5903ed6,,model,5c4406ff-9977-4361-a63d-a348535f95c9,intervention,aa0b9edb-5c66-437c-8605-c332c7e69671,15,0544e662-3e7b-4b7b-97d7-cdef6e5b1ac6,mean,TRUE,33.3,0,sem,21,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-29 13:31:38,FALSE,%,5411d36e-3111-468a-b502-eedb88195e3a,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,FALSE,not reported,C57BL/6 J,m,TRUE,FALSE,no,TRUE,5-0,Injective,15,single cage,no,FALSE,ketamine 100 mg/kg  and xylazine 5–10 mg/kg,,other,Chanannait Paisansathan,Bifurcation at anterior and middle cerebral artery,12 weeks,TRUE,,Sham vs SAH neurological tests,blunted monofilament nylon suture,,TRUE,oon@uic.edu,,FALSE,9,,TRUE,TRUE,TRUE,,FALSE,,2,2,5 out of 15 died,2,2,15,Mortality Rate,Mean,Mortality rate (%),TRUE,%,SEM,Mortality Rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,33be5e82-27b6-422f-9318-cdd8bef0fc9b,,2021,29eacfb7-12ed-489c-aa04-486cd3964159,167ae1e4-09bf-4826-a713-510c2432cabe,,model,5c4406ff-9977-4361-a63d-a348535f95c9,intervention control,5e998281-5e3f-4dff-96a3-83fa498e82be,9,0544e662-3e7b-4b7b-97d7-cdef6e5b1ac6,mean,TRUE,0,0,sem,21,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-29 13:31:38,FALSE,%,95a311fe-d942-44cb-8351-f6fff71039ae,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,FALSE,not reported,C57BL/6 J,m,TRUE,FALSE,no,TRUE,5-0,Injective,15,single cage,no,FALSE,ketamine 100 mg/kg  and xylazine 5–10 mg/kg,,other,Chanannait Paisansathan,Bifurcation at anterior and middle cerebral artery,12 weeks,TRUE,,Sham vs SAH neurological tests,blunted monofilament nylon suture,,TRUE,oon@uic.edu,,FALSE,9,,TRUE,TRUE,TRUE,,FALSE,,1,1,,1,1,9,Mortality Rate,Mean,Mortality rate (%),TRUE,%,SEM,Mortality Rate,SAH,SAH,SHAM,SHAM
f526e2e8-f447-497e-91ed-9612ef7806ae,3b028a2e-bee1-4199-b86d-22736264a99b,,2017,e1f39e5c-14c5-4e33-9538-2317b9102821,2367b033-ed93-45fa-824c-e140c4bec917,,model control,421440b5-9b97-48c7-a1da-7981082027de,intervention,687a1a0d-d471-4636-bdbf-68fbe72bebbc,8,ac7193be-564d-41fc-8d9e-15945dc5db37,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-17 18:34:19,FALSE,%,cd7d7327-caf7-47d0-a7b1-d8eeaeb70be8,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57Bl/6,male,TRUE,TRUE,not reported,TRUE,5-0 nylon,Inhalative,8,not reported,no,FALSE,,,uncoated,Terrance T. Kummer,the left inter- nal carotid artery bifurcation,11 weeks,TRUE,,Neurobehavioral testing,,,TRUE, kummert@wustl.edu," isoflurane  2% induction, 1.5% maintenance",FALSE,8,"Twice daily on days 0–3 mice were administered 50 mg/kg ampicillin (Sigma-Aldrich, St. Louis, MO, USA) in 0.5 mL of a 10% dextrose solution in sterile saline",TRUE,TRUE,TRUE,,FALSE,left ECA,SHAM mortality,SHAM mortality,,SHAM,SHAM,8,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SHAM,SHAM,none,none
f526e2e8-f447-497e-91ed-9612ef7806ae,3b028a2e-bee1-4199-b86d-22736264a99b,,2017,e9d1e2bd-c36f-4d42-9821-c0a2a0d66d0a,a195edcf-e780-4609-9cbe-6f2708da7cc8,,model,d2d1d756-1fc8-4d81-bf99-7213caac6a87,intervention,687a1a0d-d471-4636-bdbf-68fbe72bebbc,37,ac7193be-564d-41fc-8d9e-15945dc5db37,mean,TRUE,28,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-17 18:34:19,FALSE,%,6726bac3-ffce-4a3e-9be8-2e94f4b45123,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57Bl/6,male,TRUE,TRUE,not reported,TRUE,5-0 nylon,Inhalative,8,not reported,no,FALSE,,,uncoated,Terrance T. Kummer,the left inter- nal carotid artery bifurcation,11 weeks,TRUE,,Neurobehavioral testing,,,TRUE, kummert@wustl.edu," isoflurane  2% induction, 1.5% maintenance",FALSE,8,"Twice daily on days 0–3 mice were administered 50 mg/kg ampicillin (Sigma-Aldrich, St. Louis, MO, USA) in 0.5 mL of a 10% dextrose solution in sterile saline",TRUE,TRUE,TRUE,,FALSE,left ECA,SAH mortality,SAH mortality,,SAH,SAH,37,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,none,none
f526e2e8-f447-497e-91ed-9612ef7806ae,3f09f535-cd4b-4f7d-bfc9-41abbf85dbef,,2015,a6719fab-8e43-44e3-8da0-03fd0f597eb8,3f771ff1-93b4-423b-9b16-f999a9db7d59,,model control,b2b7dbf0-1f29-4fc9-86e2-02ffa9c97622,,,10,68fe925b-e046-4056-9edf-399fddfd372b,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 08:22:04,FALSE,%,af33e4e6-d973-4c64-a942-b34b4e6febf7,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes, C57BL/6,male,,TRUE,yes,,5-0,Other,,not reported,no,,,,uncoated,Nikolaus Plesnila,bifurcation between the ante- rior cerebral artery and the MCA,,FALSE,"4% isoflurane induction and fentanyl, midazolam,medetomidine i.p",,,22-25g,TRUE, nikolaus.plesnila@med.uni-muenchen.de,,,10,"For a period of 7 days, the mice were observed and received daily subcutaneous injections of carprofen (4 mg/kg) and 0.2 mL saline",,TRUE,TRUE,,TRUE,ECA,SHAM,SHAM,,SHAM,SHAM,10,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SHAM,SHAM,,
f526e2e8-f447-497e-91ed-9612ef7806ae,3f09f535-cd4b-4f7d-bfc9-41abbf85dbef,,2015,a6719fab-8e43-44e3-8da0-03fd0f597eb8,3f771ff1-93b4-423b-9b16-f999a9db7d59,,model control,b2b7dbf0-1f29-4fc9-86e2-02ffa9c97622,,,10,68fe925b-e046-4056-9edf-399fddfd372b,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 08:22:04,FALSE,%,af33e4e6-d973-4c64-a942-b34b4e6febf7,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,,,,,,TRUE,,,TRUE,,,,,,TRUE,,,,,,,,,Decompressive Craniectomy,,,,,,FALSE,,,FALSE,,,,,,SHAM,SHAM,,SHAM,SHAM,10,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SHAM,SHAM,,
f526e2e8-f447-497e-91ed-9612ef7806ae,3f09f535-cd4b-4f7d-bfc9-41abbf85dbef,,2015,7478bfdd-4a41-4b39-acd3-2570164cfa41,6420a229-6150-4ac9-ab2d-0a03916d0f19,,model,afec111f-2712-4611-975e-2273b897af4a,,,10,68fe925b-e046-4056-9edf-399fddfd372b,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 08:22:04,FALSE,%,78755b86-6d44-4b04-8385-d1d5f78195d3,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes, C57BL/6,male,,TRUE,yes,,5-0,Other,,not reported,no,,,,uncoated,Nikolaus Plesnila,bifurcation between the ante- rior cerebral artery and the MCA,,FALSE,"4% isoflurane induction and fentanyl, midazolam,medetomidine i.p",,,22-25g,TRUE, nikolaus.plesnila@med.uni-muenchen.de,,,10,"For a period of 7 days, the mice were observed and received daily subcutaneous injections of carprofen (4 mg/kg) and 0.2 mL saline",,TRUE,TRUE,,TRUE,ECA,SAH,SAH,,SAH,SAH,10,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,3f09f535-cd4b-4f7d-bfc9-41abbf85dbef,,2015,7478bfdd-4a41-4b39-acd3-2570164cfa41,6420a229-6150-4ac9-ab2d-0a03916d0f19,,model,afec111f-2712-4611-975e-2273b897af4a,,,10,68fe925b-e046-4056-9edf-399fddfd372b,mean,TRUE,0,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 08:22:04,FALSE,%,78755b86-6d44-4b04-8385-d1d5f78195d3,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,,,,,,TRUE,,,TRUE,,,,,,TRUE,,,,,,,,,Decompressive Craniectomy,,,,,,FALSE,,,FALSE,,,,,,SAH,SAH,,SAH,SAH,10,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,3f09f535-cd4b-4f7d-bfc9-41abbf85dbef,,2015,7478bfdd-4a41-4b39-acd3-2570164cfa41,6420a229-6150-4ac9-ab2d-0a03916d0f19,,model,afec111f-2712-4611-975e-2273b897af4a,,,10,68fe925b-e046-4056-9edf-399fddfd372b,mean,TRUE,10,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 08:22:04,FALSE,%,78755b86-6d44-4b04-8385-d1d5f78195d3,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes, C57BL/6,male,,TRUE,yes,,5-0,Other,,not reported,no,,,,uncoated,Nikolaus Plesnila,bifurcation between the ante- rior cerebral artery and the MCA,,FALSE,"4% isoflurane induction and fentanyl, midazolam,medetomidine i.p",,,22-25g,TRUE, nikolaus.plesnila@med.uni-muenchen.de,,,10,"For a period of 7 days, the mice were observed and received daily subcutaneous injections of carprofen (4 mg/kg) and 0.2 mL saline",,TRUE,TRUE,,TRUE,ECA,SAH,SAH,,SAH,SAH,10,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,3f09f535-cd4b-4f7d-bfc9-41abbf85dbef,,2015,7478bfdd-4a41-4b39-acd3-2570164cfa41,6420a229-6150-4ac9-ab2d-0a03916d0f19,,model,afec111f-2712-4611-975e-2273b897af4a,,,10,68fe925b-e046-4056-9edf-399fddfd372b,mean,TRUE,10,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-14 08:22:04,FALSE,%,78755b86-6d44-4b04-8385-d1d5f78195d3,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,,,,,,TRUE,,,TRUE,,,,,,TRUE,,,,,,,,,Decompressive Craniectomy,,,,,,FALSE,,,FALSE,,,,,,SAH,SAH,,SAH,SAH,10,Mortality,Mean,Mortality rate (%),TRUE,%,SD,Mortality,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,40090fa0-6946-4076-ba23-9c5b699a5c6e,,2020,38c2e162-d4cc-4ffb-ae26-61a6b313d1d5,b2cf1358-beb5-4ef7-a870-487209d03809,,model control,cfc9fd68-b1a5-409e-95ec-74da451cb248,intervention control,423f0459-fc28-49ff-a7e5-f4ab05dec27c,10,ecb52307-0428-4da2-9fd8-504195ba2b54,mean,TRUE,23.3,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-21 12:57:09,FALSE,%,601552c2-312c-4924-92bf-ab427ebd2702,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,,,,C57BL/6,male,,FALSE,,,5-0,Injective,,not reported,,,"chloral hydrate (7 mg/kg, i.p)",,,Tao Yan,,8-12 weeks old,TRUE,,,,20-25 g,TRUE,yantao78@hotmail.com,,,,,,FALSE,TRUE,,TRUE,ECA,SAH mortality,SAH mortality,,SAH,SAH,10,mortality,Mean,Mortality rate (%),TRUE,%,SD,mortality,SAH,SAH,none,none
